                                       MSDAP Automatic Verification
         |                  OutputL                 |                 OutputR                  |
   3861	|   FF9A94B4E2   FF9A94B4E2   FF9A94B4E2   |   0022150856   0022150856   0022150856   |   hit
   3862	|   005B92AC44   005B92AC44   005B92AC44   |   FFB361FA96   FFB361FA96   FFB361FA96   |   hit
   3863	|   0087D7A454   0087D7A454   0087D7A454   |   FF924BA305   FF924BA305   FF924BA305   |   hit
   3864	|   FFEDF71041   FFEDF71041   FFEDF71041   |   0033BFD4C9   0033BFD4C9   0033BFD4C9   |   hit
   3865	|   FFE54DD174   FFE54DD174   FFE54DD174   |   FFF376D2D0   FFF376D2D0   FFF376D2D0   |   hit
   3866	|   004249F8FD   004249F8FD   004249F8FD   |   FF8F9FA1AA   FF8F9FA1AA   FF8F9FA1AA   |   hit
   3867	|   FFDB9C5D5A   FFDB9C5D5A   FFDB9C5D5A   |   0004B52B98   0004B52B98   0004B52B98   |   hit
   3868	|   FFB2C05775   FFB2C05775   FFB2C05775   |   002EA9ABB1   002EA9ABB1   002EA9ABB1   |   hit
   3869	|   001972CFAE   001972CFAE   001972CFAE   |   FF720FEEAF   FF720FEEAF   FF720FEEAF   |   hit
   3870	|   0023AE8978   0023AE8978   0023AE8978   |   FF939B8DCC   FF939B8DCC   FF939B8DCC   |   hit
   3871	|   007E25F62F   007E25F62F   007E25F62F   |   FFF830CC68   FFF830CC68   FFF830CC68   |   hit
   3872	|   004358E47F   004358E47F   004358E47F   |   00389120CE   00389120CE   00389120CE   |   hit
   3873	|   FF7FC235AA   FF7FC235AA   FF7FC235AA   |   0028104B73   0028104B73   0028104B73   |   hit
   3874	|   0025EB2EA0   0025EB2EA0   0025EB2EA0   |   FFF65BC768   FFF65BC768   FFF65BC768   |   hit
   3875	|   0016F343FE   0016F343FE   0016F343FE   |   FFE8309607   FFE8309607   FFE8309607   |   hit
   3876	|   0044861F2C   0044861F2C   0044861F2C   |   0064EA9BE6   0064EA9BE6   0064EA9BE6   |   hit
   3877	|   002AB75258   002AB75258   002AB75258   |   003CCC0282   003CCC0282   003CCC0282   |   hit
   3878	|   00361110FA   00361110FA   00361110FA   |   FF7EBA8DD7   FF7EBA8DD7   FF7EBA8DD7   |   hit
   3879	|   FFE94E8F3E   FFE94E8F3E   FFE94E8F3E   |   005D69E53C   005D69E53C   005D69E53C   |   hit
   3880	|   0082C9CE47   0082C9CE47   0082C9CE47   |   000B80D459   000B80D459   000B80D459   |   hit
   3881	|   000A0FBBA4   000A0FBBA4   000A0FBBA4   |   0020140843   0020140843   0020140843   |   hit
   3882	|   0002F9FD3D   0002F9FD3D   0002F9FD3D   |   FFC9130596   FFC9130596   FFC9130596   |   hit
   3883	|   FF8B24E599   FF8B24E599   FF8B24E599   |   FFD9EF3BF7   FFD9EF3BF7   FFD9EF3BF7   |   hit
   3884	|   0085FC3453   0085FC3453   0085FC3453   |   FFEB8E5D6D   FFEB8E5D6D   FFEB8E5D6D   |   hit
   3885	|   009B00A97A   009B00A97A   009B00A97A   |   FFC5A1ED5F   FFC5A1ED5F   FFC5A1ED5F   |   hit
   3886	|   FF9A322E58   FF9A322E58   FF9A322E58   |   FF9F23ECCC   FF9F23ECCC   FF9F23ECCC   |   hit
   3887	|   0019C49CC8   0019C49CC8   0019C49CC8   |   FF5FC001F3   FF5FC001F3   FF5FC001F3   |   hit
   3888	|   005DCBFC07   005DCBFC07   005DCBFC07   |   00F4B7D5A2   00F4B7D5A2   00F4B7D5A2   |   hit
   3889	|   002BA687E3   002BA687E3   002BA687E3   |   0006195B49   0006195B49   0006195B49   |   hit
   3890	|   000FAA84C7   000FAA84C7   000FAA84C7   |   FFBB5F1BDB   FFBB5F1BDB   FFBB5F1BDB   |   hit
   3891	|   FFBC249EEB   FFBC249EEB   FFBC249EEB   |   FFE11F49E8   FFE11F49E8   FFE11F49E8   |   hit
   3892	|   001A1655DA   001A1655DA   001A1655DA   |   FFE798D1A2   FFE798D1A2   FFE798D1A2   |   hit
   3893	|   FF2FB197FF   FF2FB197FF   FF2FB197FF   |   FFA867176C   FFA867176C   FFA867176C   |   hit
   3894	|   FFF40EB176   FFF40EB176   FFF40EB176   |   FFB8B21904   FFB8B21904   FFB8B21904   |   hit
   3895	|   FF75FC9CBE   FF75FC9CBE   FF75FC9CBE   |   00730256BE   00730256BE   00730256BE   |   hit
   3896	|   FFE7A23F11   FFE7A23F11   FFE7A23F11   |   FFCB8F8C27   FFCB8F8C27   FFCB8F8C27   |   hit
   3897	|   0067F60AB1   0067F60AB1   0067F60AB1   |   00842CB78F   00842CB78F   00842CB78F   |   hit
   3898	|   FFDD4889E5   FFDD4889E5   FFDD4889E5   |   FFD45CB5B4   FFD45CB5B4   FFD45CB5B4   |   hit
   3899	|   000B35DD3E   000B35DD3E   000B35DD3E   |   006B3D0F69   006B3D0F69   006B3D0F69   |   hit
   3900	|   FFCB667B8B   FFCB667B8B   FFCB667B8B   |   008F486273   008F486273   008F486273   |   hit
   3901	|   FFF8CD2BEE   FFF8CD2BEE   FFF8CD2BEE   |   0053CBD703   0053CBD703   0053CBD703   |   hit
   3902	|   003D139540   003D139540   003D139540   |   FFE003CF08   FFE003CF08   FFE003CF08   |   hit
   3903	|   00373865EE   00373865EE   00373865EE   |   FFA5A78A49   FFA5A78A49   FFA5A78A49   |   hit
   3904	|   007615DBA8   007615DBA8   007615DBA8   |   009F54FA83   009F54FA83   009F54FA83   |   hit
   3905	|   FFB535419B   FFB535419B   FFB535419B   |   FEF0260F34   FEF0260F34   FEF0260F34   |   hit
   3906	|   00CEBDEFBF   00CEBDEFBF   00CEBDEFBF   |   FF2CA8B5AB   FF2CA8B5AB   FF2CA8B5AB   |   hit
   3907	|   006AF9766E   006AF9766E   006AF9766E   |   003DC61036   003DC61036   003DC61036   |   hit
   3908	|   00956257DC   00956257DC   00956257DC   |   FFBAF28196   FFBAF28196   FFBAF28196   |   hit
   3909	|   003962038B   003962038B   003962038B   |   00A443FABA   00A443FABA   00A443FABA   |   hit
   3910	|   006C397295   006C397295   006C397295   |   FFAC85ADDA   FFAC85ADDA   FFAC85ADDA   |   hit
   3911	|   0046035FA0   0046035FA0   0046035FA0   |   FFD4D51956   FFD4D51956   FFD4D51956   |   hit
   3912	|   004730A7CA   004730A7CA   004730A7CA   |   000D4E3128   000D4E3128   000D4E3128   |   hit
   3913	|   00A38B73CD   00A38B73CD   00A38B73CD   |   0085857E19   0085857E19   0085857E19   |   hit
   3914	|   0002285C91   0002285C91   0002285C91   |   00364CA498   00364CA498   00364CA498   |   hit
   3915	|   002B578030   002B578030   002B578030   |   FF1354E884   FF1354E884   FF1354E884   |   hit
   3916	|   0093B2242C   0093B2242C   0093B2242C   |   00D35FF773   00D35FF773   00D35FF773   |   hit
   3917	|   00076D59EE   00076D59EE   00076D59EE   |   00E40F0CD6   00E40F0CD6   00E40F0CD6   |   hit
   3918	|   003FCCEB72   003FCCEB72   003FCCEB72   |   FF51A9FFDE   FF51A9FFDE   FF51A9FFDE   |   hit
   3919	|   FF8703A9C6   FF8703A9C6   FF8703A9C6   |   FFDFBEAA11   FFDFBEAA11   FFDFBEAA11   |   hit
   3920	|   00B8AAB06B   00B8AAB06B   00B8AAB06B   |   FFCE82D9D8   FFCE82D9D8   FFCE82D9D8   |   hit
   3921	|   FFC394ADEA   FFC394ADEA   FFC394ADEA   |   FFB7BD0FDD   FFB7BD0FDD   FFB7BD0FDD   |   hit
   3922	|   FFEC122515   FFEC122515   FFEC122515   |   003C3C9C08   003C3C9C08   003C3C9C08   |   hit
   3923	|   FFF50585EB   FFF50585EB   FFF50585EB   |   FFD710AD61   FFD710AD61   FFD710AD61   |   hit
   3924	|   FFDFE9FBBD   FFDFE9FBBD   FFDFE9FBBD   |   004A023C05   004A023C05   004A023C05   |   hit
   3925	|   00091D3703   00091D3703   00091D3703   |   00D9335789   00D9335789   00D9335789   |   hit
   3926	|   FFF82A8C6F   FFF82A8C6F   FFF82A8C6F   |   00052532EA   00052532EA   00052532EA   |   hit
   3927	|   FF59F58627   FF59F58627   FF59F58627   |   FF695F9A7C   FF695F9A7C   FF695F9A7C   |   hit
   3928	|   001990EF54   001990EF54   001990EF54   |   0037D0CCEF   0037D0CCEF   0037D0CCEF   |   hit
   3929	|   0045558589   0045558589   0045558589   |   FF11D560BC   FF11D560BC   FF11D560BC   |   hit
   3930	|   FFC29B48CF   FFC29B48CF   FFC29B48CF   |   FF730DCC18   FF730DCC18   FF730DCC18   |   hit
   3931	|   FFE5586A7B   FFE5586A7B   FFE5586A7B   |   00CD128635   00CD128635   00CD128635   |   hit
   3932	|   008B74B42C   008B74B42C   008B74B42C   |   0027DF58B4   0027DF58B4   0027DF58B4   |   hit
   3933	|   003CE2DE33   003CE2DE33   003CE2DE33   |   FFCC7E303B   FFCC7E303B   FFCC7E303B   |   hit
   3934	|   0050E488D7   0050E488D7   0050E488D7   |   FFEE765279   FFEE765279   FFEE765279   |   hit
   3935	|   FFFDFB8EE7   FFFDFB8EE7   FFFDFB8EE7   |   006353A918   006353A918   006353A918   |   hit
   3936	|   0044FD1C00   0044FD1C00   0044FD1C00   |   009465564C   009465564C   009465564C   |   hit
   3937	|   FFD55387BC   FFD55387BC   FFD55387BC   |   FFA3FE256C   FFA3FE256C   FFA3FE256C   |   hit
   3938	|   0073D1D341   0073D1D341   0073D1D341   |   FFBBA99012   FFBBA99012   FFBBA99012   |   hit
   3939	|   FFD47DDE9A   FFD47DDE9A   FFD47DDE9A   |   0006C13157   0006C13157   0006C13157   |   hit
   3940	|   00BAA3DB68   00BAA3DB68   00BAA3DB68   |   FFC07748D8   FFC07748D8   FFC07748D8   |   hit
   3941	|   00CE33B7A4   00CE33B7A4   00CE33B7A4   |   FFF064B9CA   FFF064B9CA   FFF064B9CA   |   hit
   3942	|   FF79C798C8   FF79C798C8   FF79C798C8   |   00768FC84B   00768FC84B   00768FC84B   |   hit
   3943	|   002CFC2F5F   002CFC2F5F   002CFC2F5F   |   FFBCE8CCDD   FFBCE8CCDD   FFBCE8CCDD   |   hit
   3944	|   FF445911BB   FF445911BB   FF445911BB   |   FFCBF399CD   FFCBF399CD   FFCBF399CD   |   hit
   3945	|   FFC465AC3B   FFC465AC3B   FFC465AC3B   |   FF977DBE06   FF977DBE06   FF977DBE06   |   hit
   3946	|   00DF85C5C1   00DF85C5C1   00DF85C5C1   |   0080056722   0080056722   0080056722   |   hit
   3947	|   002CDA9FF5   002CDA9FF5   002CDA9FF5   |   00C8CF9819   00C8CF9819   00C8CF9819   |   hit
   3948	|   00612115BB   00612115BB   00612115BB   |   FFDD57102B   FFDD57102B   FFDD57102B   |   hit
   3949	|   003D9EC949   003D9EC949   003D9EC949   |   005433E47F   005433E47F   005433E47F   |   hit
   3950	|   0132FC02BA   0132FC02BA   0132FC02BA   |   FF75D4110B   FF75D4110B   FF75D4110B   |   hit
   3951	|   FFAD2F634C   FFAD2F634C   FFAD2F634C   |   FF536BE23D   FF536BE23D   FF536BE23D   |   hit
   3952	|   001A817EA6   001A817EA6   001A817EA6   |   009A79490A   009A79490A   009A79490A   |   hit
   3953	|   008A1C2686   008A1C2686   008A1C2686   |   FF813239AF   FF813239AF   FF813239AF   |   hit
   3954	|   000503386A   000503386A   000503386A   |   FFA3DE9244   FFA3DE9244   FFA3DE9244   |   hit
   3955	|   FFC871597A   FFC871597A   FFC871597A   |   003BE86F0D   003BE86F0D   003BE86F0D   |   hit
   3956	|   000C80B36E   000C80B36E   000C80B36E   |   001797067F   001797067F   001797067F   |   hit
   3957	|   0049439C5C   0049439C5C   0049439C5C   |   0039F25678   0039F25678   0039F25678   |   hit
   3958	|   FF8A1A5668   FF8A1A5668   FF8A1A5668   |   00EFFFAD51   00EFFFAD51   00EFFFAD51   |   hit
   3959	|   FF9399B3C6   FF9399B3C6   FF9399B3C6   |   00D818EAAA   00D818EAAA   00D818EAAA   |   hit
   3960	|   FF60E17F34   FF60E17F34   FF60E17F34   |   FFCAB42945   FFCAB42945   FFCAB42945   |   hit
   3961	|   FFE2C5E27C   FFE2C5E27C   FFE2C5E27C   |   006B497902   006B497902   006B497902   |   hit
   3962	|   0093D09616   0093D09616   0093D09616   |   FFFA4B19BA   FFFA4B19BA   FFFA4B19BA   |   hit
   3963	|   FFCD1B79EA   FFCD1B79EA   FFCD1B79EA   |   FFF880B405   FFF880B405   FFF880B405   |   hit
   3964	|   0032447DE8   0032447DE8   0032447DE8   |   FF3290A076   FF3290A076   FF3290A076   |   hit
   3965	|   000DADD26D   000DADD26D   000DADD26D   |   FF77A83AC6   FF77A83AC6   FF77A83AC6   |   hit
   3966	|   FFDA642EFB   FFDA642EFB   FFDA642EFB   |   0006DA55FC   0006DA55FC   0006DA55FC   |   hit
   3967	|   0072A2BCD7   0072A2BCD7   0072A2BCD7   |   00BFEFE1C6   00BFEFE1C6   00BFEFE1C6   |   hit
   3968	|   FFCB0AFF38   FFCB0AFF38   FFCB0AFF38   |   FFBA96C7DD   FFBA96C7DD   FFBA96C7DD   |   hit
   3969	|   00AC27982D   00AC27982D   00AC27982D   |   FF816BF739   FF816BF739   FF816BF739   |   hit
   3970	|   001B3C434F   001B3C434F   001B3C434F   |   FFFC260659   FFFC260659   FFFC260659   |   hit
   3971	|   0090088105   0090088105   0090088105   |   FF7F92C88A   FF7F92C88A   FF7F92C88A   |   hit
   3972	|   0123CF7FED   0123CF7FED   0123CF7FED   |   00802E2B53   00802E2B53   00802E2B53   |   hit
   3973	|   FEEDC1F449   FEEDC1F449   FEEDC1F449   |   FF7AEFFE8A   FF7AEFFE8A   FF7AEFFE8A   |   hit
   3974	|   0076BA7003   0076BA7003   0076BA7003   |   00FB962399   00FB962399   00FB962399   |   hit
   3975	|   0074D57341   0074D57341   0074D57341   |   FF893294B1   FF893294B1   FF893294B1   |   hit
   3976	|   006E45B05B   006E45B05B   006E45B05B   |   FF62F43A2D   FF62F43A2D   FF62F43A2D   |   hit
   3977	|   004057376E   004057376E   004057376E   |   00763518D7   00763518D7   00763518D7   |   hit
   3978	|   00BF6C6352   00BF6C6352   00BF6C6352   |   FFDD675337   FFDD675337   FFDD675337   |   hit
   3979	|   00E6B161B8   00E6B161B8   00E6B161B8   |   FFF6AFB327   FFF6AFB327   FFF6AFB327   |   hit
   3980	|   0080DAF691   0080DAF691   0080DAF691   |   006E3CF508   006E3CF508   006E3CF508   |   hit
   3981	|   004AF94057   004AF94057   004AF94057   |   FF5B9033C4   FF5B9033C4   FF5B9033C4   |   hit
   3982	|   FF87993913   FF87993913   FF87993913   |   00068364D7   00068364D7   00068364D7   |   hit
   3983	|   FFCD61F4B0   FFCD61F4B0   FFCD61F4B0   |   012A77FE3F   012A77FE3F   012A77FE3F   |   hit
   3984	|   005FC4DD17   005FC4DD17   005FC4DD17   |   FF50FBA0B0   FF50FBA0B0   FF50FBA0B0   |   hit
   3985	|   FFC5E42E75   FFC5E42E75   FFC5E42E75   |   0043848D48   0043848D48   0043848D48   |   hit
   3986	|   01835AF40F   01835AF40F   01835AF40F   |   00C838CF0A   00C838CF0A   00C838CF0A   |   hit
   3987	|   FFCEBE5AC6   FFCEBE5AC6   FFCEBE5AC6   |   FF51DC4682   FF51DC4682   FF51DC4682   |   hit
   3988	|   0075518201   0075518201   0075518201   |   0023A1F07E   0023A1F07E   0023A1F07E   |   hit
   3989	|   FFFC599FEE   FFFC599FEE   FFFC599FEE   |   007162626A   007162626A   007162626A   |   hit
   3990	|   008BA1DE1D   008BA1DE1D   008BA1DE1D   |   FF587C44BF   FF587C44BF   FF587C44BF   |   hit
   3991	|   009DAF763A   009DAF763A   009DAF763A   |   FF6435AAD1   FF6435AAD1   FF6435AAD1   |   hit
   3992	|   001D1E47AF   001D1E47AF   001D1E47AF   |   FFC866BCB0   FFC866BCB0   FFC866BCB0   |   hit
   3993	|   FFDD0E791F   FFDD0E791F   FFDD0E791F   |   FFAB93C210   FFAB93C210   FFAB93C210   |   hit
   3994	|   FF9B008E73   FF9B008E73   FF9B008E73   |   FF72CD8172   FF72CD8172   FF72CD8172   |   hit
   3995	|   0068A23BAA   0068A23BAA   0068A23BAA   |   FFD5561FCC   FFD5561FCC   FFD5561FCC   |   hit
   3996	|   005A521D38   005A521D38   005A521D38   |   007E585E01   007E585E01   007E585E01   |   hit
   3997	|   FEA488C13E   FEA488C13E   FEA488C13E   |   FFA9A377B4   FFA9A377B4   FFA9A377B4   |   hit
   3998	|   0133ED198E   0133ED198E   0133ED198E   |   FF71CB8E5A   FF71CB8E5A   FF71CB8E5A   |   hit
   3999	|   00E6C8D693   00E6C8D693   00E6C8D693   |   FF644FE1B3   FF644FE1B3   FF644FE1B3   |   hit
   4000	|   0118D10EBD   0118D10EBD   0118D10EBD   |   FFC71BB9B4   FFC71BB9B4   FFC71BB9B4   |   hit
   4001	|   00ED697399   00ED697399   00ED697399   |   006883B486   006883B486   006883B486   |   hit
   4002	|   FF7A45062E   FF7A45062E   FF7A45062E   |   00AC024EEE   00AC024EEE   00AC024EEE   |   hit
   4003	|   0000708F7A   0000708F7A   0000708F7A   |   00B070635F   00B070635F   00B070635F   |   hit
   4004	|   FF77B9145B   FF77B9145B   FF77B9145B   |   FFE2BAC739   FFE2BAC739   FFE2BAC739   |   hit
   4005	|   FFFFBDB005   FFFFBDB005   FFFFBDB005   |   FFFFEBD356   FFFFEBD356   FFFFEBD356   |   hit
   4006	|   FF6C9C3B34   FF6C9C3B34   FF6C9C3B34   |   007F59B931   007F59B931   007F59B931   |   hit
   4007	|   FF9969BC17   FF9969BC17   FF9969BC17   |   000A789080   000A789080   000A789080   |   hit
   4008	|   00D3ECCCFB   00D3ECCCFB   00D3ECCCFB   |   003DB57977   003DB57977   003DB57977   |   hit
   4009	|   FF6BA6E828   FF6BA6E828   FF6BA6E828   |   FEA095848B   FEA095848B   FEA095848B   |   hit
   4010	|   FFD20F371C   FFD20F371C   FFD20F371C   |   004DCCAD5E   004DCCAD5E   004DCCAD5E   |   hit
   4011	|   002DFE4777   002DFE4777   002DFE4777   |   FF043434F6   FF043434F6   FF043434F6   |   hit
   4012	|   0105787EC9   0105787EC9   0105787EC9   |   0008FE5525   0008FE5525   0008FE5525   |   hit
   4013	|   005338C5C8   005338C5C8   005338C5C8   |   007E00B376   007E00B376   007E00B376   |   hit
   4014	|   FFF438AEC6   FFF438AEC6   FFF438AEC6   |   000A376B53   000A376B53   000A376B53   |   hit
   4015	|   001889472B   001889472B   001889472B   |   FFA171EE0C   FFA171EE0C   FFA171EE0C   |   hit
   4016	|   FFB292CBF6   FFB292CBF6   FFB292CBF6   |   FF3B1ADD38   FF3B1ADD38   FF3B1ADD38   |   hit
   4017	|   0162071A5F   0162071A5F   0162071A5F   |   004C5652DC   004C5652DC   004C5652DC   |   hit
   4018	|   008597D23A   008597D23A   008597D23A   |   002D674AB9   002D674AB9   002D674AB9   |   hit
   4019	|   FF846921F3   FF846921F3   FF846921F3   |   002A494406   002A494406   002A494406   |   hit
   4020	|   0091BD217F   0091BD217F   0091BD217F   |   003E65D87C   003E65D87C   003E65D87C   |   hit
   4021	|   00CDAD8C30   00CDAD8C30   00CDAD8C30   |   010F558CFE   010F558CFE   010F558CFE   |   hit
   4022	|   0004FB5A3A   0004FB5A3A   0004FB5A3A   |   FFB3114025   FFB3114025   FFB3114025   |   hit
   4023	|   FF737E4A1B   FF737E4A1B   FF737E4A1B   |   0032B7190B   0032B7190B   0032B7190B   |   hit
   4024	|   0145C98D18   0145C98D18   0145C98D18   |   FFAA8F11B6   FFAA8F11B6   FFAA8F11B6   |   hit
   4025	|   00004D9B90   00004D9B90   00004D9B90   |   001581A1BC   001581A1BC   001581A1BC   |   hit
   4026	|   FF961ACB01   FF961ACB01   FF961ACB01   |   0092DC515F   0092DC515F   0092DC515F   |   hit
   4027	|   FFD507CD08   FFD507CD08   FFD507CD08   |   FFF50B721A   FFF50B721A   FFF50B721A   |   hit
   4028	|   FE440F126D   FE440F126D   FE440F126D   |   FF4FE8911B   FF4FE8911B   FF4FE8911B   |   hit
   4029	|   00C469AD5D   00C469AD5D   00C469AD5D   |   00C0FACE95   00C0FACE95   00C0FACE95   |   hit
   4030	|   FFF940BC68   FFF940BC68   FFF940BC68   |   002195332E   002195332E   002195332E   |   hit
   4031	|   007B1144CD   007B1144CD   007B1144CD   |   FFE2BC18EF   FFE2BC18EF   FFE2BC18EF   |   hit
   4032	|   0148AED17F   0148AED17F   0148AED17F   |   FF0AFEFB22   FF0AFEFB22   FF0AFEFB22   |   hit
   4033	|   FF33DCA508   FF33DCA508   FF33DCA508   |   00078BD7F3   00078BD7F3   00078BD7F3   |   hit
   4034	|   000ECC86F6   000ECC86F6   000ECC86F6   |   0006122058   0006122058   0006122058   |   hit
   4035	|   00AEA63739   00AEA63739   00AEA63739   |   FFD5F3E5B2   FFD5F3E5B2   FFD5F3E5B2   |   hit
   4036	|   FF25DA482B   FF25DA482B   FF25DA482B   |   FF56917E86   FF56917E86   FF56917E86   |   hit
   4037	|   FFB47F2DF4   FFB47F2DF4   FFB47F2DF4   |   FFEA3FB5E9   FFEA3FB5E9   FFEA3FB5E9   |   hit
   4038	|   00EC837E45   00EC837E45   00EC837E45   |   00D215D644   00D215D644   00D215D644   |   hit
   4039	|   FFEBD69CCB   FFEBD69CCB   FFEBD69CCB   |   000EB47547   000EB47547   000EB47547   |   hit
   4040	|   003330DBD7   003330DBD7   003330DBD7   |   FFC9B38015   FFC9B38015   FFC9B38015   |   hit
   4041	|   FFD8AA1DF4   FFD8AA1DF4   FFD8AA1DF4   |   002F447927   002F447927   002F447927   |   hit
   4042	|   0040AAEA56   0040AAEA56   0040AAEA56   |   FFA751D366   FFA751D366   FFA751D366   |   hit
   4043	|   00FFED0E4D   00FFED0E4D   00FFED0E4D   |   FFBB0FDB9C   FFBB0FDB9C   FFBB0FDB9C   |   hit
   4044	|   00E31CDF55   00E31CDF55   00E31CDF55   |   009614DA17   009614DA17   009614DA17   |   hit
   4045	|   00A1135541   00A1135541   00A1135541   |   0087E367D5   0087E367D5   0087E367D5   |   hit
   4046	|   00C8CCDD7B   00C8CCDD7B   00C8CCDD7B   |   00A054494B   00A054494B   00A054494B   |   hit
   4047	|   FF67F7CE0D   FF67F7CE0D   FF67F7CE0D   |   00640A1778   00640A1778   00640A1778   |   hit
   4048	|   002D913BB9   002D913BB9   002D913BB9   |   0026EDCDE6   0026EDCDE6   0026EDCDE6   |   hit
   4049	|   FF5685C90B   FF5685C90B   FF5685C90B   |   FFE1668122   FFE1668122   FFE1668122   |   hit
   4050	|   00FC6702CE   00FC6702CE   00FC6702CE   |   FF62C73A34   FF62C73A34   FF62C73A34   |   hit
   4051	|   0025B09FF5   0025B09FF5   0025B09FF5   |   FE75BC0D4C   FE75BC0D4C   FE75BC0D4C   |   hit
   4052	|   00FE71A309   00FE71A309   00FE71A309   |   FE7E326406   FE7E326406   FE7E326406   |   hit
   4053	|   0078C8F6A8   0078C8F6A8   0078C8F6A8   |   00FF742F31   00FF742F31   00FF742F31   |   hit
   4054	|   00191CC3E9   00191CC3E9   00191CC3E9   |   FF01B030FA   FF01B030FA   FF01B030FA   |   hit
   4055	|   00D82E7056   00D82E7056   00D82E7056   |   007AA94D04   007AA94D04   007AA94D04   |   hit
   4056	|   001C874C17   001C874C17   001C874C17   |   010620C46E   010620C46E   010620C46E   |   hit
   4057	|   FF60B62FFA   FF60B62FFA   FF60B62FFA   |   FFD4D1383A   FFD4D1383A   FFD4D1383A   |   hit
   4058	|   FFD9512FF6   FFD9512FF6   FFD9512FF6   |   FF7071EBA6   FF7071EBA6   FF7071EBA6   |   hit
   4059	|   0086B1C7C3   0086B1C7C3   0086B1C7C3   |   FFABE817AC   FFABE817AC   FFABE817AC   |   hit
   4060	|   FFDA2B1F7F   FFDA2B1F7F   FFDA2B1F7F   |   00A46413E2   00A46413E2   00A46413E2   |   hit
   4061	|   00F43DFBF2   00F43DFBF2   00F43DFBF2   |   012A2942FD   012A2942FD   012A2942FD   |   hit
   4062	|   00CB004B6A   00CB004B6A   00CB004B6A   |   00E67C793F   00E67C793F   00E67C793F   |   hit
   4063	|   0013BE7981   0013BE7981   0013BE7981   |   FF82A2413A   FF82A2413A   FF82A2413A   |   hit
   4064	|   FFC41A77C2   FFC41A77C2   FFC41A77C2   |   0084A5B01A   0084A5B01A   0084A5B01A   |   hit
   4065	|   FF0D25D382   FF0D25D382   FF0D25D382   |   0003C15A29   0003C15A29   0003C15A29   |   hit
   4066	|   FFD62D4AEB   FFD62D4AEB   FFD62D4AEB   |   FF70CC016B   FF70CC016B   FF70CC016B   |   hit
   4067	|   007AE9B161   007AE9B161   007AE9B161   |   002F589B26   002F589B26   002F589B26   |   hit
   4068	|   009B23D0F1   009B23D0F1   009B23D0F1   |   FF94F9F28B   FF94F9F28B   FF94F9F28B   |   hit
   4069	|   00A8564AD5   00A8564AD5   00A8564AD5   |   005F316484   005F316484   005F316484   |   hit
   4070	|   00D5B262D7   00D5B262D7   00D5B262D7   |   004BA93745   004BA93745   004BA93745   |   hit
   4071	|   FED4366CAB   FED4366CAB   FED4366CAB   |   00C9371DFF   00C9371DFF   00C9371DFF   |   hit
   4072	|   0119220E75   0119220E75   0119220E75   |   FF4CD74258   FF4CD74258   FF4CD74258   |   hit
   4073	|   FF2CB4FB2E   FF2CB4FB2E   FF2CB4FB2E   |   003F0DB437   003F0DB437   003F0DB437   |   hit
   4074	|   01884A9530   01884A9530   01884A9530   |   FFD636C85E   FFD636C85E   FFD636C85E   |   hit
   4075	|   007A749B17   007A749B17   007A749B17   |   FF80A1D747   FF80A1D747   FF80A1D747   |   hit
   4076	|   0120364166   0120364166   0120364166   |   000E4BFF48   000E4BFF48   000E4BFF48   |   hit
   4077	|   FFC7135873   FFC7135873   FFC7135873   |   FF6F41F608   FF6F41F608   FF6F41F608   |   hit
   4078	|   01AFAD3A3B   01AFAD3A3B   01AFAD3A3B   |   007C0F4E92   007C0F4E92   007C0F4E92   |   hit
   4079	|   FF1B9A7738   FF1B9A7738   FF1B9A7738   |   0035708015   0035708015   0035708015   |   hit
   4080	|   0028F1A04E   0028F1A04E   0028F1A04E   |   FFD16D9774   FFD16D9774   FFD16D9774   |   hit
   4081	|   0028FFBE17   0028FFBE17   0028FFBE17   |   009E7D9799   009E7D9799   009E7D9799   |   hit
   4082	|   0037F473B9   0037F473B9   0037F473B9   |   FF84AE7C6D   FF84AE7C6D   FF84AE7C6D   |   hit
   4083	|   0034AD9985   0034AD9985   0034AD9985   |   0096E4130B   0096E4130B   0096E4130B   |   hit
   4084	|   006EAB3B98   006EAB3B98   006EAB3B98   |   009FA470C9   009FA470C9   009FA470C9   |   hit
   4085	|   FEEEDF2412   FEEEDF2412   FEEEDF2412   |   00617549B5   00617549B5   00617549B5   |   hit
   4086	|   000BE8BF50   000BE8BF50   000BE8BF50   |   FF6299862D   FF6299862D   FF6299862D   |   hit
   4087	|   FF6452688C   FF6452688C   FF6452688C   |   0059E822A6   0059E822A6   0059E822A6   |   hit
   4088	|   007D73647E   007D73647E   007D73647E   |   005BDB994F   005BDB994F   005BDB994F   |   hit
   4089	|   0060E1E4C8   0060E1E4C8   0060E1E4C8   |   FF870356BE   FF870356BE   FF870356BE   |   hit
   4090	|   FFD805C937   FFD805C937   FFD805C937   |   FEFDB5F866   FEFDB5F866   FEFDB5F866   |   hit
   4091	|   FFFD8A0575   FFFD8A0575   FFFD8A0575   |   0069FE5FD5   0069FE5FD5   0069FE5FD5   |   hit
   4092	|   0015E79B3C   0015E79B3C   0015E79B3C   |   005A7BFF6F   005A7BFF6F   005A7BFF6F   |   hit
   4093	|   0057037667   0057037667   0057037667   |   002B5E491D   002B5E491D   002B5E491D   |   hit
